player,fant_pos,Long_Name.x,Opponent,expected_points,Salary,ovr_ex_pas_yds,ovr_ex_pas_td,ovr_ex_rus_yds,ovr_ex_rus_td,fl,pl_int_game,ex_ppd
Russell Wilson,QB,Denver Broncos,LAC,17.48176377217554,20,221.79621848739498,1.6869747899159664,14.155873015873015,0.16964285714285715,1,0.42857142857142855,0.874088188608777
Lamar Jackson,QB,Baltimore Ravens,CIN,20.270769740328568,31,244.25980392156862,1.4313725490196076,54.41554054054054,0.15277777777777776,3,1.0833333333333333,0.6538957980751151
Jimmy Garoppolo,QB,San Francisco 49ers,ARI,15.560245061006018,20,234.20588235294116,1.549019607843137,3.232040627885503,0.14545454545454545,3,0.8,0.7780122530503009
Mac Jones,QB,New England Patriots,BUF,11.322670440561161,20,193.29411764705884,1,7.085527935023381,0,3,0.7647058823529411,0.5661335220280581
Matt Ryan,QB,Indianapolis Colts,HOU,14.712480104425453,20,237.79411764705884,1.3823529411764706,4.707688744789254,0.06283422459893048,4,0.7058823529411765,0.7356240052212726
Taylor Heinicke,QB,Washington Football Team,DAL,15.561290164456533,24,227.6279178338002,1.3408029878618115,19.18358325054104,0.06349206349206349,2,0.9523809523809523,0.6483870901856889
Teddy Bridgewater,QB,Miami Dolphins,NYJ,17.144506463299606,23,238.6764705882353,1.4663865546218489,9.46187135568513,0.23809523809523805,1,0.5,0.7454133244912873
Trevor Lawrence,QB,Jacksonville Jaguars,TEN,14.35559242500419,34,229.7058823529412,1.0588235294117647,17.872666331489864,0.12217194570135746,5,1,0.4222233066177703
Jared Goff,QB,Detroit Lions,GB,14.565985256244598,29,225.42226890756302,1.5903361344537816,6.16321390698379,0,6,0.5714285714285714,0.5022753536636069
Tua Tagovailoa,QB,Miami Dolphins,NYJ,17.81889555822329,31,233.71568627450984,1.4509803921568627,12.545818327330931,0.392156862745098,1,0.7843137254901961,0.5748030825233319
Baker Mayfield,QB,Los Angeles Rams,SEA,15.089460147695442,22,240.23529411764707,1.3130252100840336,10.27947542653425,0.09285714285714285,3,0.9285714285714286,0.6858845521679746
Daniel Jones,QB,New York Giants,PHI,17.362827001545984,30,220.83422459893046,1.2780748663101604,28.26249461439035,0.2954545454545454,3,0.6363636363636364,0.5787609000515328
Sam Darnold,QB,Carolina Panthers,NO,14.831524014138193,22,219.9142678347935,0.9712140175219024,17.596091205211728,0.36295369211514394,4,1.1063829787234043,0.674160182460827
Davis Mills,QB,Houston Texans,IND,14.71492717795979,20,223.61882352941177,1.5811764705882352,4.054683544303797,0,1,0.8,0.7357463588979896
Zach Wilson,QB,New York Jets,MIA,14.721851058359757,20,203.62217194570138,1.0226244343891402,15.08444464953163,0.3296703296703297,1,0.8461538461538461,0.7360925529179878
Justin Fields,QB,Chicago Bears,MIN,16.118541746857748,41,207.77493606138108,1.1572890025575449,38.36773387340027,0.18012422360248448,5,0.8695652173913043,0.393135164557506
Taysom Hill,QB,New Orleans Saints,CAR,15.29531275051457,16,139.52549019607844,0.9424836601307189,32.77691835481891,0.5185185185185184,0,0.4444444444444444,0.9559570469071607
Jameis Winston,QB,New Orleans Saints,CAR,16.867826395249214,24,179.63025210084032,1.7647058823529411,23.38078496089546,0.16666666666666663,1,0.42857142857142855,0.7028260998020506
Andy Dalton,QB,New Orleans Saints,CAR,12.606925675342964,20,197.05882352941177,1.2980392156862743,9.99082538088063,0,1,1.2,0.6303462837671482
Tyler Huntley,QB,Baltimore Ravens,CIN,16.609839109697933,20,210.6564705882353,1.0047058823529411,40.04756756756757,0.29333333333333333,3,0.64,0.8304919554848966
Tyrod Taylor,QB,New York Giants,PHI,19.26677806430629,20,190.97058823529412,1.2401960784313726,26.255035545023695,0.8125,0,0.8333333333333334,0.9633389032153146
Jacoby Brissett,QB,Cleveland Browns,PIT,11.148600320999131,20,175.05572755417955,0.9690402476780187,7.386312807514537,0.09736842105263158,3,0.42105263157894735,0.5574300160499566
Trey Lance,QB,San Francisco 49ers,ARI,15.896390952049417,20,167.50588235294117,1.3823529411764706,31.940166204986152,0.14545454545454545,0,0.4,0.7948195476024709
Geno Smith,QB,Seattle Seahawks,LAR,15.078381227900994,29,214.45294117647057,1.1666666666666665,10.335969141755061,0.26666666666666666,1,0.26666666666666666,0.519944180272448
Drew Lock,QB,Seattle Seahawks,LAR,13.0495706479313,20,195.80532212885154,0.6904761904761905,9.316434770629563,0.38095238095238093,1,0.38095238095238093,0.6524785323965651
Josh Johnson,QB,San Francisco 49ers,ARI,15.02431798715651,21,205.35972850678735,1.6515837104072397,8.189786206406705,0,0,0.6153846153846154,0.7154437136741195
Mike White,QB,New York Jets,MIA,12.847733653269348,31,240.91960784313727,1.343137254901961,-0.2826634673065387,0,0,2.1333333333333333,0.41444302107320474
Colt McCoy,QB,Arizona Cardinals,SF,10.214055016140474,20,158.05010893246188,0.9575163398692811,5.064297438093199,0,1,0.14814814814814814,0.5107027508070237
Case Keenum,QB,Buffalo Bills,NE,8.715065686872697,20,133.73273657289002,0.8785166240409208,3.734288582281969,0,1,0.17391304347826086,0.4357532843436348
Tim Boyle,QB,Chicago Bears,MIN,11.11185681804932,20,184.91503267973854,1.1862745098039216,3.034908049774254,0,0,1.3333333333333333,0.555592840902466
Cooper Rush,QB,Dallas Cowboys,WAS,11.77388113149932,20,180.19117647058823,1.375,-1.8376592732420953,0,1,0.25,0.588694056574966
Joe Flacco,QB,New York Jets,MIA,13.590283657554204,20,210.42436974789916,1.5336134453781511,1.8171222898277486,0,1,0,0.6795141828777103
Jordan Love,QB,Green Bay Packers,DET,10.688832980283527,20,165.61609907120743,1.1222910216718267,6.2765650969529085,0,1,0.631578947368421,0.5344416490141763
Mason Rudolph,QB,Pittsburgh Steelers,CLE,14.485467652632753,20,180.28991596638656,1.138655462184874,32.90677736666366,0,0,0.5714285714285714,0.7242733826316377
Nick Foles,QB,Indianapolis Colts,HOU,15.800787401574803,20,246.08823529411765,1.2941176470588234,7.807874015748032,0,0,0,0.7900393700787401
Brandon Allen,QB,Cincinnati Bengals,BAL,10.67615245989628,20,155.1547987616099,1.1222910216718267,-0.19203577255423288,0,0,0,0.533807622994814
Brian Hoyer,QB,New England Patriots,BUF,6.216564333962316,20,111.76666666666667,0.4862745098039216,-1.992003719200372,0,0,0,0.3108282166981158
Nick Mullens,QB,Minnesota Vikings,CHI,12.418823529411764,21,169.29411764705884,1.4117647058823528,0,0,0,0,0.5913725490196078
Kyle Allen,QB,Houston Texans,IND,10.891784561926036,20,157.05882352941177,1.2745098039215685,8.447257383966244,0,1,0,0.5445892280963018
Chad Henne,QB,Kansas City Chiefs,LV,8.416078431372549,20,125.1078431372549,0.8529411764705882,0,0,0,0,0.42080392156862745
Ian Book,QB,Philadelphia Eagles,NYG,8.935261618459538,20,180.41176470588235,0.7941176470588235,5.423204419889503,0,0,2,0.4467630809229769
Blaine Gabbert,QB,Tampa Bay Buccaneers,ATL,8.412177658942365,22,123.6797385620915,0.9117647058823529,-1.8207070707070705,0,0,0,0.38237171177010754
C J Beathard,QB,Jacksonville Jaguars,TEN,8.289526842075862,20,133.61764705882354,0.7058823529411765,1.2129154795821462,0,0,0,0.4144763421037931
Sam Ehlinger,QB,Indianapolis Colts,HOU,8.410393700787402,20,121.08823529411765,0.7941176470588235,3.903937007874016,0,0,0,0.4205196850393701
David Blough,QB,Arizona Cardinals,SF,7.809701915448261,20,103.23529411764706,0.7352941176470589,7.3911368015414265,0,0,0,0.390485095772413
Kellen Mond,QB,Cleveland Browns,PIT,7.258039215686274,20,110.86274509803921,0.7058823529411765,0,0,0,0,0.3629019607843137
Nathan Peterman,QB,Chicago Bears,MIN,8.750733593734818,20,126.47058823529412,0.8529411764705882,2.8014535844070036,0,0,0,0.4375366796867409
Brett Rypien,QB,Denver Broncos,LAC,7.601176470588236,20,110.61764705882354,0.7941176470588235,0,0,0,0,0.3800588235294118
Chase Daniel,QB,Los Angeles Chargers,DEN,6.613822567194816,20,107.41176470588235,0.6470588235294118,-2.708833151581243,0,0,0,0.3306911283597408
Logan Woodside,QB,Atlanta Falcons,TB,7.670920663234281,20,119.47058823529412,0.7647058823529411,-1.667263955892488,0,0,0,0.38354603316171404
John Wolford,QB,Los Angeles Rams,SEA,7.685208952267777,20,133.8464052287582,0.7058823529411765,-0.47732224202812434,0,0,0.4444444444444444,0.38426044761338884
